play	doc	page	file	line_id	label	xmlid	line_text
HinkePinke	820969	23	0023_30627517.xml	TextRegion_1649690340003_1021l35	גבריאל	gbril	גבריאל: מיִר וויִסעֶן ניִט פוּן קנאה
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l3	דינה	dinh	דינה: וויִר וויססען ניט פוּן שנאה
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l5	גבריאל	gbril	גבריאל: אונס אַמיזירט דיִ היטע גאנץ שֶׁעהן.
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l6	דינה	dinh	דינה: וַוייל מיר זענען דאָ ניט אַליין.
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l7	גבריאל	gbril	גבריאל: מיִר האָבּען דאָ קִינְסטלֶער מיִט וֶוערְט.
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l8	דינה	dinh	דינה: מיִר האָבּען דאָ פֿרויענקאַנצערט
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l9	גבריאל	gbril	גבריאל: קאָ, קאָ, קאָ, קאָ, פוּן אַ הוּן אַ סאָלאַ
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l10	דינה	dinh	דינה: קאָ, קאָ, קאָ, קאָ, ענְטפֶערִין איִהר אַלע.
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l11	גבריאל	gbril	גבריאל: קוואַ, קוואַ, קווא, שְׁרֵייעֶן דיִ קאטשקעס, בּייז,
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l12	דינה	dinh	דינה: קווא קווא קוואַ, אוּן שׁווענְקֶען זִיך דיִ געֶז
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l13	גבריאל	gbril	גבריאל: פּייט, פיט, פּיט, פיט, פויגעלעך שׁווישצען.
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l14	דינה	dinh	דינה: פִיט, פייט, פִיט, פיט, הִינְדֶעלֶעך פִישצען.
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l15	גבריאל	gbril	גבריאל: גאָר, גאָר, גאָר, גאָר, טייבּעֶלעֶך בּורְטשֶׁען.
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l16	דינה	dinh	דינה: אַללע שׁרֵייען זיי אוּן וואָרצען
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l18	גבריאל	gbril	גבריאל: מעֶ, מעֶ, מעֶ, מעֶ, שרייבּ דיִ מאַמע
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l19	דינה	dinh	דינה: אוּן דיִ נאַכֿטיגאַל מאַכט קאָ, קאָ.
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l20	גבריאל	gbril	גבריאל: קאָ, קאָ, קאָ, קאָ.
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l21	ביידע	beyde	ביידע: דיִ גאַנְצעֶ מוּזיק בּיס איִן איין שטיק
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l28	גבריאל	gbril	גבריאל: אוֹי, אוֹי, איין דריק נאָר..
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l29	דינה	dinh	דינה: אוֹי! אוֹי... האָט דיִ וֶוערְט גאָר.
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l30	גבריאל	gbril	גבריאל: אוֹי, אוֹי, איין קוּש נאָר
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l31	דינה	dinh	דינה: בּעצאהלט זִיך אוֹיף איין יאָהר
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l32	ביידע	beyde	ביידע: אוּן דערצוּ אַזאַ פּארעלע... (א. ז. וו...)
HinkePinke	820969	24	0024_30627519.xml	TextRegion_1649690405936_1071l33	דינה	dinh	דינה: אוֹי אוֹי, קען אַ מלך זַיין אַזוֹי פרעהליך
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l3	גבריאל	gavriel	גבריאל : קעצעלע!..
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l4	דינה	dina	דינה: הינטעלע!...
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l5	גבריאל	gavriel	גבריאל: געה, איִךְ נעהם דיִךְ אוֹיף אַ שׁטריִקעֶלעֶ, קיִנְדעֶלעֶ,
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l8	דינה	dina	דינה: (שטיל) גבריאליק'ל! איִז דאָס דער רוֹיטֶער?
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l9	גבריאל	gavriel	גבריאל: יאַ, דאָס איִז עֶר!
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l10	אדריאן	adryan	אדריאן: נוּן הֶערְר קִינְסטלֶער, איינע פֿריידיגע נאכֿריכֿט האַבּעֶ
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l15	גבריאל	gavriel	גבריאל: וואוהִין?
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l16	אדריאן	adryan	אדריאן: צוּם הערצאָג איִן פּאַלאַסט!
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l17	דינה	dina	דינה: (שטיל) ניין, גבריאליק'ל!
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l18	גבריאל	gavriel	גבריאל: עֶס טהוט מיר לייד.
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l19	אדריאן	adryan	אדריאן: זיא מיינען?
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l20	גבריאל	gavriel	גבריאל: איִךְ בִּין איבּערהוֹיפט מיִט פֿיעל אַרבּייט אונד קען
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l22	אדריאן	adryan	אדריאן: זינד זיא דען פעֶרריִקט? זאָ איין גליִק פֿאָן זיך צוּ
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l24	דינה	dina	דינה: מיִר שֶׁערִין זִיך נִיכְט אִין רייכטהוּם, ניִשְׁט אַזוֹי גְברִיאלִיק'ל?
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l27	אדריאן	adryan	אדריאן: זִיא שפּאַסעֶן? וואָ איִזט דען אַייגֶענְטלִיך איִהר
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l29	גבריאל	gavriel	גבריאל: (צייגט אויף דינה) בּליקט הער! בּעזיצט דעֶן דעֶר
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l31	אדריאן	adryan	אדריאן: אַך, זאָ? יאָ, דאמיט האַבּעֶן זיא רעֶכֿט אוּנד איִךְ
HinkePinke	820969	25	0025_30627521.xml	TextRegion_1649690441236_1095l34	גבריאל	gavriel	גבריאל: עֶר וועֶט ניִשְׁט נִיעֶמעֶן... פֿרעֶגט מיִךְ פְריִהעֶר צוּ
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l2	דינה	dinh	דינה: קוּם גבריאֵל, וואָס קיִמעֶרְט מִיך דער הערצאָג? (בּיידע
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l4	אדריאן	drin	אדריאן: ענְטשׁולְדִיגֶען זִיא! איִזט דאַס אִיהרֶע וואָהנונג?.. איִזט
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l7	גבריאל	gbril	גבריאל: מַיין הֶערְר! דִיעזֶע היִטטעֶ איִז אוּנְזעֶר זיִס הֵיימעלע,
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l11	אדריאן	drin	אדריאן: נֵיין! זאָ לייכט וויא איִךְ עֶס מיִר פֿאָרגעשטעלט
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l16	אדריאן	drin	אדריאן: פערדאַממטעס ווייבּ! (אב)
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l17	חינקע	khinke	חינקע: ער האָט זיך אָפגעטראָגען.
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l18	פינקע	finke	פינקע: נֵיין, וואָס דען מיינסטוּ איִטליכער וִויל זיך לאָזען
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l20	חינקע	khinke	חינקע: נוּ, שאַ, שאַ, עֶס וֶועט זִיך דיִר אויסהיילעֶן, פֿע!
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l22	פינקע	finke	פינקע: פעטשֶׁעלִיך? זִיא פֶערְציִהט עֶס נאָך, איִךְ האָבּ בּעֶקוּ⸗
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l24	חינקע	khinke	חינקע: וואָס זְשֶׁע בּין איִךְ שׁוּלְדִיג? רוצח, וואָס דוּא בּיסט.
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l27	פינקע	finke	פינקע: אוֹי מַיין בּאַק!
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l28	חינקע	khinke	חינקע: גענוּג, קוּם אַהער וֶועל איִךְ דיִר געֶבּעֶן אַ קוש.
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l29	פינקע	finke	פינקע: איִךְ בּין דיִר מוֹחֵל, פּאטש מיךְ ניִט אוּן קוּש מיך ניט.
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l31	דינה	dinh	דינה: גבריאלִיק'ל! זעֶה נאָר וואָס פֿאַר ליִעבּעֶ געֶסְט מיִר
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l33	גבריאל	gbril	גבריאל: אָה, פֿעטער פיִנְקעֶ! מוּמע חיִנְקֶע! (צוּ קוּשען זיך).
HinkePinke	820969	26	0026_30627522.xml	TextRegion_1649691624455_2506l34	חינקע	khinke	"חינקע: (דערזעהט אויפ'ן ""טיש די ציערונג"") וואָס פאַר אַ שֶׁעהנע"
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l2	דינה	dina	דינה: מַיין גבריאליק'ל הָאט מִיך הַיינְט איִבּעראשט. אָבּעֶר
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l4	פינקע	pinke	פינקע: מַיין חיִנְקֶע הָאט מִיך אוֹיךְ הַיינְט איבּעראשט.
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l5	חינקע	hinke	חינקע: קוּם אַהער טאַטעֶ מייֵנעֶר גְברִיאלִיק'ל, איִךְ מוּז דיִר
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l8	פינקע	pinke	פינקע: אוֹי, מַיין בּאק!
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l9	גבריאל	gavriel	גבריאל: פעֶטעֶר, וואָס איִז אייַךְ עֶפּעֶס אוֹיף דעֶר בּאק?
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l10	פינקע	pinke	פינקע: אוֹי, ניִשט פאַר דיר געזאָגט.
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l11	חינקע	hinke	חינקע: קוּם שׁוֹין אַריין שליִמזל וֶועל איִךְ דיִר צוּ לייגען
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l13	פינקע	pinke	פינקע: אוֹי, איִךְ וועל שלאָפעֶן וויִ נאָך אַ בּאָר. גבריאלק'ל,
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l16	גבריאל	gavriel	גבריאל: זאָל גאָט היִטעֶן, מיִר לעֶבּעֶן וויִ צְוֵויי טויבּען.
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l17	פינקע	pinke	"פינקע: נוּ וועֶט זיִ דיִך איה""ש שפּעֶטעֶר שְׁלָאָגעֶן (אָב)."
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l18	גבריאל	gavriel	גבריאל: (לעזט שטיל ערשראקען).
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l19	דינה	dina	דינה: גבריאלִיק'ל! ווילְסט ניט אַרייַן געֶהן?... וואָס זעֶה איִךְ,
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l21	גבריאל	gavriel	"גבריאל: הער וואָס דיין אָנקעל דעֶר ד""ר שרייַבּט אונז: ""ליעבּע"
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l26	דינה	dina	דינה: וֶועלְכֶע שלאַנגעֶ ווייל אוּנזער פאַראַדיעז צוּ שׁטעֶרעֶן?
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l28	גבריאל	gavriel	גבריאל: (לעזט) אִין אַייעֶר פאַראַדיעז לויערְט אַ גיפֿטיגע
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l31	דינה	dina	דינה: קיינעם! קיינעם! דוּ בּיסט דעֶר בּעֶסטעֶר מֶענְשׁ אוֹיף
HinkePinke	820969	27	0027_30627524.xml	TextRegion_1649691605533_2470l35	גבריאל	gavriel	גבריאל: וואָס פֿאַלט דיִר אֵיין מַיין קיִנְד? דֶער רוֹיטֶער מַיינְט
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l5	פריץ	frits	פריץ: הילפֿע! הילפֿעֶן אֵיין אוּנגליק איִז געֶשֶׁעהן! אוּנגליקליכער
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l9	גבריאל	gavriel	גבריאל: יאָ עֶס גיעבט איין דיר, נוּר אָבּעֶר איין דארפֿס-דיר!
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l11	פריץ	frits	פריץ: מאַג זיין, דעסטאָ בּעֶסעֶר!.. דעסטאָ שליִמעֶר וואָלטע
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l13	גבריאל	gavriel	גבריאל: שנעֶל גיעבּ מַיין ראָק אוּן מיין הוּט! אָבּער שנעֶל.
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l15	דינה	dina	דינה: גבריאליק'ל, בּלייבּ ניִשט לאַנג אויס.
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l16	גבריאל	gavriel	גבריאל: איִךְ פליה וויא איין פייל פֿון בויגען, אַ קלֵיינִיגְקֵייט
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l18	פריץ	frits	פריץ: היִ, היִ, הי... האַבּעֶ איִךְ מַיין ראָלעֶ גוּט געשפּיעלט?
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l20	אדריאן	adryan	אדריאן: גוּט, גוּט, געה פֿריץ! (פריץ אב, אויפֿטריט הערצאג).
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l21	אדריאן	adryan	אדריאן: יֶעצְט מַיין הערצאָג האָט איִהר דיִ געֶלעֶגעֶנְהַייט דיִ
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l24	הערצאג	hertsog	הערצאג: (אַפאַרט) זִיא איִזט עֶס!.. ענטשוּלדיגען זי!
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l26	הערצאג	hertsog	הערצאג: איִךְ בּין געקוּמעֶן איִן נאַמעֶן דעֶם הערצאגס בּייא
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l28	דינה	dina	דינה: איִךְ ווֵייס ניכֿט אויבּ מיין מאַן וִוירְד אָנגעֶהמעֶן, עֶר
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l31	הערצאג	hertsog	הערצאג: ערלויבּעֶן זיִ מיִר אויסרוהען, דעֶן איִךְ בּין ערשעפפֿט.
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l32	דינה	dinh	דינה: בּיטע, נעֶהמעֶן זיִ פּלאץ.
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l33	הערצאג	hertsog	הערצאג: וויִ קאָן איִךְ זיִצעֶן וֶוען זיי שׁטעהען!
HinkePinke	820969	28	0028_30627527.xml	TextRegion_1649691580295_2436l34	דינה	dina	דינה: איִךְ אוּן מייַן מאַן זעֶנעֶן איינפֿאַכֿע מעֶנשעֶן, וויר זִינְד
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l2	הערצאג	hertsog	הערצאג: (זעצט זיך) האַבּעֶן זיא שאָן איין מאָהל דעם הערצאג
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l4	דינה	dina	דינה: איין מאָל פאָן ווייטעֶן.
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l5	הערצאג	hertsog	הערצאג: אוּנד וויִ געֶפֶעלְט איִהנעֶן דעֶר הערצאָג?!
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l6	דינה	dina	דינה: חאַ, חאַ, מיִר? מיִר איִזט אוֹיף דעֶר גַאַנְצעֶר וֶועלְט
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l8	הערצאג	hertsog	הערצאג: (אפארט) טויפֿעל!.. (צוּ דינה) וואָס הֶערֶען זִי פוּן
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l10	דינה	dina	דינה: גוּטעֶס? זעהר וועניג.
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l11	הערצאג	hertsog	הערצאג: זאָ! וואַס האַבּעֶן זיִ געֶהעֶרְט?
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l12	דינה	dina	דינה: מען זאָגט דאָס עֵר איין פֿרויעניעֶגעֶר איִזט, איִבּעֶריִנגס
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l14	הערצאג	hertsog	הערצאג: דעֶנְקעֶן זִיא נִיכְט קֵיין שְׁלעֶכטעֶס פוּן דעם אונגליקלי⸗
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l16	דינה	dina	דינה: אוּנגליכער הערצאָג?..
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l17	הערצאג	hertsog	הערצאג: (אפארט) איִךְ קֶען מִיך מעהר ניט אויפֿהאַלטעֶן (צוּ
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l19	דינה	dina	דינה: העלפֿע מיִר גאָטט! וואָס פֿערלאַנגט איִהר פֿון מיר?
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l21	הערצאג	hertsog	הערצאג: אָה, ניט וויִיִנעֶן הֶערְצֶענְס קִינְד, איִך מאַכטע ליעבּער
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l24	דינה	dina	דינה: איִךְ?...
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l25	הערצאג	hertsog	הערצאג: איִךְ ליעבּע דיִךְ מיִט יעֶדעֶן גלוּטה פוּן מַיין העֶרְצֶען.
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l28	דינה	dina	דינה: אָבּעֶר מַיין גאָטט! וואַס וואָלעֶן זִיא פאָן מיר? איִךְ האָבּ
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l30	הערצאג	hertsog	הערצאג: איִךְ וֶועל איִהם גיטיִגעֶן מיִט אַלעֶס, וואָס נאָר זייַנעֶ
HinkePinke	820969	29	0029_30627528.xml	TextRegion_1649691566695_2415l34	דינה	dina	דינה: אָבּעֶר איִךְ וויִל פוּן מייֵנעֶן מאַנן ניכֿט וועק געֶהן
HinkePinke	820969	30	0030_30627530.xml	TextRegion_1649691550551_2379l4	הערצאג	hertsg	הערצאג: (באזע) אוּנד וֶוער איִזט דעֶר טייפֿעל, דאַס איִךְ איִהם
HinkePinke	820969	30	0030_30627530.xml	TextRegion_1649691550551_2379l6	גבריאל	gbril	גבריאל: (פאקט איהם) איִךְ בּין איִהר מאנן אונד איִהר בּעשיצעֶר!
HinkePinke	820969	30	0030_30627530.xml	TextRegion_1649691550551_2379l8	הערצאג	hertsg	הערצאג: (ציהט דעם זעבעל) קאנאליע!...
HinkePinke	820969	30	0030_30627530.xml	TextRegion_1649691550551_2379l9	גבריאל	gbril	גבריאל: (חאַפּט אַרויס דעם זעבּעל שֶׁענְדְלִיכֶער! (אויפֿטריט אדריאן, יעגער).
HinkePinke	820969	30	0030_30627530.xml	TextRegion_1649691550551_2379l10	אדריאן	drin	אדריאן: איין אַטענטאַט אוֹיף אוּנזער הערצאג (ציהט דֶעם
HinkePinke	820969	30	0030_30627530.xml	TextRegion_1649691550551_2379l12	גבריאל	gbril	גבריאל: זאָ! וואַר אַלעֶס איין אָבּגערעדטע זאַך, איין שורקישער
HinkePinke	820969	30	0030_30627530.xml	TextRegion_1649691550551_2379l14	אדריאן	drin	אדריאן: נעהמְט איִהם געֶפאַנגעֶן.
HinkePinke	820969	30	0030_30627530.xml	TextRegion_1649691550551_2379l15	דינה	dinh	דינה: נֵיין! לעבּענדיג וועֶט איִהר אוּנז נִיכְט שַׁיידֶען!.. אוּנד
HinkePinke	820969	30	0030_30627530.xml	TextRegion_1649691550551_2379l18	גבריאל	gbril	גבריאל: אוּמזאָנסט, רויטער הוּנד! נאָר אוּנזער קערפּעֶר קעֶנְט
HinkePinke	820969	30	0030_30627530.xml	TextRegion_1649691550551_2379l28	גבריאל	gbril	גבריאל: אין טרוים וואר עֶס... ניִט אִין דעֶר וִוירְקלִיכ⸗
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l4	הערצאג	hertsg	הערצאג: בּיסטוּ בּערייט צוּ שטערבּען?
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l5	גבריאל	gbril	גבריאל: יאָ, יאָ! ווען וִוירְד דאָס געֶשֶׁעהן?
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l6	הערצאג	hertsg	הערצאג: בּאלד!..
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l7	גבריאל	gbril	גבריאל: איִזט יעצט טאָג, אָבּעֶנד, אָדער נאַכֿט?
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l8	הערצאג	hertsg	הערצאג: בּאלד זעהסטוּ דֶעם טאָג, אָבּער צוּם לעצטען מאהל?
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l9	גבריאל	gbril	גבריאל: איִךְ דאַנק דיִר מַיין גאָט!
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l10	הערצאג	hertsg	הערצאג: דוּ בּיזט אַלזאָ היער אוּנגליקליך? זֶעהְר אוּנגליקליך?...
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l11	גבריאל	gbril	גבריאל: מיינע העֶנְדֶע אוּנד פיִסעֶ זיִנְד פֿערוואונדעט פֿוּן דעֶן
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l16	הערצאג	hertsg	הערצאג: ווייסטוּ וואַרוּם דוּ היִר בּיסט?
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l18	גבריאל	gbril	גבריאל: מַיין קאָפּ איִזט מיִר זאָ בּעֶטוֹיבּט... נאָר זאָ וויא איִן
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l30	הערצאג	hertsg	הערצאג: דוּ האָסְט עֶנְדְלִיך געשטאַנדען דאָס דוּ וואָלטעֶסט
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l32	גבריאל	gbril	גבריאל: יאָ, יאָ, איִךְ האָבּ שׁוֹין אַללעס געזאָגְט. איִךְ האָב
HinkePinke	820969	31	0031_30627532.xml	TextRegion_1649691535868_2351l36	הערצאג	hertsg	הערצאג: הערע מיך! וואַס ווירדעֶסט דוּ זאַגעֶן וועֶן מעֶן זאָל דיִך
HinkePinke	820969	32	0032_30627534.xml	TextRegion_1649691513373_2318l4	גבריאל	gbril	גבריאל: ליעבּעֶר העֶר! מיינע אויגען זעֶנעֶן וויִ געֶבּלענדעט;
HinkePinke	820969	32	0032_30627534.xml	TextRegion_1649691513373_2318l8	הערצאג	hertsg	הערצאג: נֵיין! דעֶן וִויססֶע! דער הערצאָג וִויל דיינען טאָדט
HinkePinke	820969	32	0032_30627534.xml	TextRegion_1649691513373_2318l13	גבריאל	gbril	גבריאל: פֿרייהייט שֶׁענְקְט מֶען מיִר... אוֹיך גֶעלְד?.. אונְד
HinkePinke	820969	32	0032_30627534.xml	TextRegion_1649691513373_2318l15	הערצאג	hertsg	הערצאג: זִיא בּלייבּט היער!..
HinkePinke	820969	32	0032_30627534.xml	TextRegion_1649691513373_2318l16	גבריאל	gbril	גבריאל: אָה! איִךְ האַבּע עֶס געֶפיהלְט, איִךְ האַבּעֶ עֶס
HinkePinke	820969	32	0032_30627534.xml	TextRegion_1649691513373_2318l18	הערצאג	hertsg	הערצאג: איִהר וועסטוּ אֵיינעֶן שַׁיידע⸗בּריף צוּריק לאססען.
HinkePinke	820969	32	0032_30627534.xml	TextRegion_1649691513373_2318l19	גבריאל	gbril	גבריאל: אֵיינעֶן שַׁיידע בּריִף, אַ גט, זאָל איִךְ איִהר צוּריק
HinkePinke	820969	32	0032_30627534.xml	TextRegion_1649691513373_2318l21	הערצאג	hertsg	הערצאג: דוּא ווירְסט איִהר שרייבּען דאָס... נוּן, מאַנן
HinkePinke	820969	32	0032_30627534.xml	TextRegion_1649691513373_2318l23	גבריאל	gbril	גבריאל: דיקטיִרעֶן!.. מיִט גליִהעֶנְדֶע צוואַנגעֶן!.. זאָ וויִ מאַן
HinkePinke	820969	32	0032_30627534.xml	TextRegion_1649691513373_2318l28	הערצאג	hertsg	הערצאג: יאַ, איִךְ בּין עֶס! אוּנד בּין זעלבּסט געקאָמעֶן
HinkePinke	820969	32	0032_30627534.xml	TextRegion_1649691513373_2318l30	גבריאל	gbril	גבריאל: אָה! וויִ עדעל איִהר זייט, העֶרְצאָג! איִךְ דאַנק אייךְ
HinkePinke	820969	32	0032_30627534.xml	TextRegion_1649691513373_2318l33	הערצאג	hertsg	הערצאג: אונבעזאָגעֶנעֶר! וואָס וִוירְסט דוּ דעֶן געֶוויִנעֶן, ווען
HinkePinke	820969	33	0033_30627536.xml	TextRegion_1649691494561_2291l4	גבריאל	gbril	גבריאל: הערט מיך אויס, הערצאָג! אָבּ איִהר וֶועט מיך
HinkePinke	820969	33	0033_30627536.xml	TextRegion_1649691494561_2291l13	הערצאג	hertsg	הערצאג: דַיין לעצטעס וואָרט וִויל איִךְ הערען, פֿרייהייט
HinkePinke	820969	33	0033_30627536.xml	TextRegion_1649691494561_2291l15	גבריאל	gbril	גבריאל: דעם טויט, דֶעם טויט אוּן 100 מאָל דעם טוִיט.
HinkePinke	820969	33	0033_30627536.xml	TextRegion_1649691494561_2291l17	הערצאג	hertsg	הערצאג: (גיבּט אַ צייכען עֶס קוּמען אַריין בּעאמטע) טהוּט אַייעֶר
HinkePinke	820969	33	0033_30627536.xml	TextRegion_1649691494561_2291l19	פריץ	frits	פריץ: הער הויפּטמאַן! מֶעהרֶערֶע בּעקאַנטע וויִנשעֶן צוּם אַרעס⸗
